"","ID","Origin","State","Funcide","Host","Year","N_iso_perfield","bos","pico","tetra","TM"
"1383",1584,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1384",1585,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1385",1586,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1386",1587,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1387",1588,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1388",1589,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1389",1590,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1390",1591,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1391",1592,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1392",1593,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1393",1594,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1394",1595,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1395",1596,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1396",1597,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1397",1598,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1398",1599,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1399",1600,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1400",1601,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1401",1602,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1402",1603,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1403",1604,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1404",1605,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1405",1606,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1406",1607,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1407",1608,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1408",1609,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1409",1610,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1410",1611,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1411",1612,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1412",1613,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1413",1614,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1414",1615,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1415",1616,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1416",1617,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1417",1618,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1418",1619,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1419",1620,"FFT","WI","boscalid","soybeans",2017,160,0,0,1,0
"1420",1621,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1421",1622,"FFT","WI","picoxystrobin","soybeans",2017,160,0,0,0,0
"1422",1623,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1423",1624,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1424",1625,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1425",1626,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1426",1627,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1427",1628,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1428",1629,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1429",1630,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1430",1631,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1431",1632,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1432",1633,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1433",1634,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1434",1635,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1435",1636,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1436",1637,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1437",1638,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1438",1639,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1439",1640,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1440",1641,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1441",1642,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1442",1643,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1443",1644,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1444",1645,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1445",1646,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1446",1647,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1447",1648,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1448",1649,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1449",1650,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1450",1651,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1451",1652,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1452",1653,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1453",1654,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1454",1655,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1455",1656,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1456",1657,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1457",1658,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1458",1659,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1459",1660,"FFT","WI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1460",1661,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1461",1662,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1462",1663,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1463",1664,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1464",1665,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1465",1666,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1466",1667,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1467",1668,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1468",1669,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1469",1670,"FF","WI","flutriafol + fluxastrobin","soybeans",2017,10,NA,NA,NA,NA
"1470",1671,"FFT","MI","thiophanate_methyl","soybeans",2017,160,1,0,1,0
"1471",1672,"FFT","MI","thiophanate_methyl","soybeans",2017,160,0,1,0,0
"1472",1673,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1473",1674,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1474",1675,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1475",1676,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1476",1677,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1477",1678,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1478",1679,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1479",1680,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1480",1681,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1481",1682,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1482",1683,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1483",1684,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1484",1685,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1485",1686,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1486",1687,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1487",1688,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1488",1689,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1489",1690,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1490",1691,"FFT","MI","thiophanate_methyl","soybeans",2017,160,0,0,1,0
"1491",1692,"FFT","MI","thiophanate_methyl","soybeans",2017,160,1,0,0,0
"1492",1693,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1493",1694,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1494",1695,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1495",1696,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1496",1697,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1497",1698,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1498",1699,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1499",1700,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1500",1701,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1501",1702,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1502",1703,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1503",1704,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1504",1705,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1505",1706,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1506",1707,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1507",1708,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1508",1709,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1509",1710,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1510",1711,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1511",1712,"FFT","MI","picoxystrobin","soybeans",2017,160,1,0,0,0
"1512",1713,"FFT","MI","picoxystrobin","soybeans",2017,160,1,1,0,0
"1513",1714,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1514",1715,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1515",1716,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1516",1717,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1517",1718,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1518",1719,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1519",1720,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1520",1721,"FFT","MI","boscalid","soybeans",2017,160,0,1,0,0
"1521",1722,"FFT","MI","boscalid","soybeans",2017,160,1,0,0,0
"1522",1723,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1523",1724,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1524",1725,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1525",1726,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1526",1727,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1527",1728,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1528",1729,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1529",1730,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1530",1731,"FFT","MI","picoxystrobin","soybeans",2017,160,0,0,0,0
"1531",1732,"FFT","MI","picoxystrobin","soybeans",2017,160,0,1,1,0
"1532",1733,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1533",1734,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1534",1735,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1535",1736,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1536",1737,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1537",1738,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1538",1739,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1539",1740,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1540",1741,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1541",1742,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1542",1743,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1543",1744,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1544",1745,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1545",1746,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1546",1747,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1547",1748,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1548",1749,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1549",1750,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1550",1751,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1551",1752,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1552",1753,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1553",1754,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1554",1755,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1555",1756,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1556",1757,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1557",1758,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1558",1759,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1559",1760,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1560",1761,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1561",1762,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1562",1763,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1563",1764,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1564",1765,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1565",1766,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1566",1767,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1567",1768,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1568",1769,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1569",1770,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1570",1771,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1571",1772,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1572",1773,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1573",1774,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1574",1775,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1575",1776,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1576",1777,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1577",1778,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1578",1779,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1579",1780,"FFT","MI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1580",1781,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1581",1782,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1582",1783,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1583",1784,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1584",1785,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1585",1786,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1586",1787,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1587",1788,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1588",1789,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1589",1790,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1590",1791,"FFT","MI","boscalid","soybeans",2017,160,0,0,1,0
"1591",1792,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1592",1793,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1593",1794,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1594",1795,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1595",1796,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1596",1797,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1597",1798,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1598",1799,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1599",1800,"FFT","MI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1600",1801,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1601",1802,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1602",1803,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1603",1804,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1604",1805,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1605",1806,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1606",1807,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1607",1808,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1608",1809,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1609",1810,"FFT","MI","picoxystrobin","soybeans",2017,160,NA,NA,NA,NA
"1610",1811,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1611",1812,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1612",1813,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1613",1814,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1614",1815,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1615",1816,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1616",1817,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1617",1818,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1618",1819,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1619",1820,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1620",1821,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1621",1822,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1622",1823,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1623",1824,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1624",1825,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1625",1826,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1626",1827,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1627",1828,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1628",1829,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1629",1830,"FFT","MI","control","soybeans",2017,160,NA,NA,NA,NA
"1630",1831,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1631",1832,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,0,0,0,0
"1632",1833,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1633",1834,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1634",1835,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1635",1836,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1636",1837,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1637",1838,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1638",1839,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1639",1840,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2017,10,NA,NA,NA,NA
"1640",1841,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1641",1842,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1642",1843,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1643",1844,"FF","NE","tetraconazole","soybeans",2017,16,0,1,0,0
"1644",1845,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1645",1846,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1646",1847,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1647",1848,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1648",1849,"FF","NE","tetraconazole","soybeans",2017,16,0,1,0,0
"1649",1850,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1650",1851,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1651",1852,"FF","NE","tetraconazole","soybeans",2017,16,NA,NA,NA,NA
"1652",1853,"FF","NE",NA,"soybeans",2017,16,NA,NA,NA,NA
"1653",1854,"FF","NE","thiophanate_methyl","soybeans",2017,16,NA,NA,NA,NA
"1654",1855,"FF","NE","thiophanate_methyl","soybeans",2017,16,NA,NA,NA,NA
"1655",1856,"FF","NE","thiophanate_methyl","soybeans",2017,16,NA,NA,NA,NA
"1656",1857,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1657",1858,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1658",1859,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1659",1860,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1660",1861,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1661",1862,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1662",1863,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1663",1864,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1664",1865,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1665",1866,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1666",1867,"FF","SIN",NA,"drybeans",2016,11,NA,NA,NA,NA
"1667",1868,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1668",1869,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1669",1870,"FF","SIN",NA,"drybeans",2016,16,0,0,0,0
"1670",1871,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1671",1872,"FF","SIN",NA,"drybeans",2016,16,1,1,0,0
"1672",1873,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1673",1874,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1674",1875,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1675",1876,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1676",1877,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1677",1878,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1678",1879,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1679",1880,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1680",1881,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1681",1882,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1682",1883,"FF","SIN",NA,"drybeans",2016,16,NA,NA,NA,NA
"1683",1884,"FF","SIN",NA,"drybeans",2016,12,1,1,1,1
"1684",1885,"FF","SIN",NA,"drybeans",2016,12,1,1,0,0
"1685",1886,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1686",1887,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1687",1888,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1688",1889,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1689",1890,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1690",1891,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1691",1892,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1692",1893,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1693",1894,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1694",1895,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1695",1896,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1696",1897,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1697",1898,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1698",1899,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1699",1900,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1700",1901,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1701",1902,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1702",1903,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1703",1904,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1704",1905,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
